DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,DPTO,fex_c_2011
649203,1,3,23,50,3,3,,2,2,2,2,,,2,,,,,,,,23,125.664.516.126.876
649203,2,1,23,50,1,1,,,,,,,,,,,,,,,,23,125.664.516.126.876
649203,3,1,23,50,1,1,,,,,,,,,,,,,,,,23,125.664.516.126.876
649204,1,1,23,50,1,4,,2,2,2,2,,,2,,,,,,,,23,112.499.188.913.573
649204,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,112.499.188.913.573
649204,1,3,23,50,3,4,,2,2,2,2,,,2,,,,,,,,23,112.499.188.913.573
649204,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,112.499.188.913.573
649204,1,6,23,50,6,1,,,,,,,,,,,,,,,,23,112.499.188.913.573
649204,1,9,23,50,9,1,,,,,,,,,,,,,,,,23,112.499.188.913.573
649204,1,10,23,50,3,3,,2,2,2,2,,,2,,,,,,,,23,112.499.188.913.573
649206,1,1,23,50,1,5,,,,,,,,,,,,,,,,23,107.174.885.648.697
649206,1,2,23,50,1,5,,,,,,,,,,,,,,,,23,107.174.885.648.697
649206,2,1,23,50,1,4,,1,,,,,,,,,,,,,,23,107.174.885.648.697
649210,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,840.332.075.187.352
649210,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,840.332.075.187.352
649212,1,1,23,50,1,4,,2,2,2,2,,,1,10,,,,,,,23,300.713.352.075.848
649212,2,1,23,50,1,1,,,,,,,,,,,,,,,,23,300.713.352.075.848
649212,2,2,23,50,2,1,,,,,,,,,,,,,,,,23,300.713.352.075.848
649216,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,972.354.993.507.708
649217,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,904.588.599.881.302
649217,1,2,23,50,2,4,,2,2,1,,,,,,,,,,,,23,904.588.599.881.302
649217,1,3,23,50,3,4,,2,2,2,1,2,,,,,,,,,1,23,904.588.599.881.302
649217,1,4,23,50,4,4,,2,2,2,2,,,1,2,,2,,2,,,23,904.588.599.881.302
649217,1,5,23,50,5,6,JUGANDO FUTBOL,2,2,2,2,,,2,,,,,,,,23,904.588.599.881.302
649217,1,6,23,50,6,4,,2,2,2,1,1,,,,,,,,,1,23,904.588.599.881.302
649217,1,7,23,50,7,1,,,,,,,,,,,,,,,,23,904.588.599.881.302
649226,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,390.429.305.029.926
649226,1,2,23,50,2,4,,2,2,2,2,,,1,5,,2,,1,6,1,23,390.429.305.029.926
649226,1,3,23,50,3,6,VER TELEVISION,2,2,2,2,,,1,2,,2,,2,,,23,390.429.305.029.926
649226,1,4,23,50,4,2,,2,2,2,1,1,,,,,,,,,1,23,390.429.305.029.926
649226,1,5,23,50,2,3,,2,2,2,2,,,2,,,,,,,,23,390.429.305.029.926
649236,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,329.779.026.086.362
649236,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,329.779.026.086.362
649236,1,3,23,50,3,3,,1,,,,,,,,,,,,,,23,329.779.026.086.362
649236,1,4,23,50,4,4,,2,2,2,2,,,1,10,,,,,,,23,329.779.026.086.362
649236,1,5,23,50,5,2,,2,2,2,1,1,,,,,,,,,1,23,329.779.026.086.362
649242,1,1,23,50,2,1,,,,,,,,,,,,,,,,23,345.919.872.171.863
649242,1,2,23,50,2,4,,2,2,2,2,,,1,10,,,,,,,23,345.919.872.171.863
649245,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,338.835.220.524.915
649245,1,2,23,50,2,4,,1,,,,,,,,,,,,,,23,338.835.220.524.915
649246,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,115.469.913.280.368
649246,1,2,23,50,2,4,,2,2,2,2,,,1,10,,,,,,,23,115.469.913.280.368
649246,1,3,23,50,3,1,,,,,,,,,,,,,,,,23,115.469.913.280.368
649246,1,4,23,50,4,3,,2,2,2,2,,,1,12,,,,,,,23,115.469.913.280.368
649255,1,1,23,50,1,4,,2,2,2,2,,,2,,,,,,,,23,96.131.323.183.945
649255,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,96.131.323.183.945
649255,1,3,23,50,3,1,,,,,,,,,,,,,,,,23,96.131.323.183.945
649255,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,96.131.323.183.945
649258,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,116.007.894.551.763
649258,1,2,23,50,2,4,,2,2,2,2,,,2,,,,,,,,23,116.007.894.551.763
649258,1,3,23,50,3,1,,,,,,,,,,,,,,,,23,116.007.894.551.763
649258,1,4,23,50,4,3,,2,2,2,2,,,1,12,,,,,,,23,116.007.894.551.763
649267,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,112.945.073.508.305
649267,1,2,23,50,2,4,,2,2,2,1,1,,,,,,,,,1,23,112.945.073.508.305
649272,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,122.035.420.413.913
649272,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,122.035.420.413.913
649275,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,127.909.795.818.846
649275,1,2,23,50,2,4,,2,2,1,,,,,,,,,,,,23,127.909.795.818.846
649275,1,3,23,50,1,1,,,,,,,,,,,,,,,,23,127.909.795.818.846
649275,1,4,23,50,4,3,,2,2,2,2,,,2,,,,,,,,23,127.909.795.818.846
649275,1,5,23,50,5,3,,2,2,1,,,,,,,,,,,,23,127.909.795.818.846
649275,1,6,23,50,1,3,,2,2,1,,,,,,,,,,,,23,127.909.795.818.846
649279,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,102.267.621.448.333
649279,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,102.267.621.448.333
649279,1,3,23,50,3,6,JUGANDO FUTBOL,2,2,2,2,,,2,,,,,,,,23,102.267.621.448.333
649279,1,6,23,50,6,3,,2,2,2,2,,,2,,,,,,,,23,102.267.621.448.333
649279,1,7,23,50,7,1,,,,,,,,,,,,,,,,23,102.267.621.448.333
649282,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,973.154.428.918.847
649282,1,2,23,50,2,3,,1,,,,,,,,,,,,,,23,973.154.428.918.847
649283,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,100.132.463.831.262
649283,1,2,23,50,2,3,,2,2,1,,,,,,,,,,,,23,100.132.463.831.262
649283,1,3,23,50,1,6,JUGAR FUTBOL,2,2,2,1,2,,,,,,,,,1,23,100.132.463.831.262
649283,1,4,23,50,1,3,,1,,,,,,,,,,,,,,23,100.132.463.831.262
649286,1,1,23,50,1,6,VER TELEVISION Y ESCUCHAR RADIO,2,2,2,2,,,2,,,,,,,,23,136.642.514.032.341
649286,1,2,23,50,1,1,,,,,,,,,,,,,,,,23,136.642.514.032.341
649286,1,3,23,50,3,4,,2,2,2,2,,,1,3,,2,,1,2,1,23,136.642.514.032.341
649286,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,136.642.514.032.341
649289,1,1,23,50,1,4,,1,,,,,,,,,,,,,,23,986.634.169.926.276
649289,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,986.634.169.926.276
649289,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,986.634.169.926.276
649292,1,1,23,50,1,4,,2,2,2,2,,,1,10,,,,,,,23,115.549.856.821.482
649292,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,115.549.856.821.482
649292,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,115.549.856.821.482
649292,2,1,23,50,1,1,,,,,,,,,,,,,,,,23,115.549.856.821.482
649292,2,2,23,50,1,4,,2,2,2,2,,,1,12,,,,,,,23,115.549.856.821.482
649304,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,983.518.286.531.451
649304,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,983.518.286.531.451
649309,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,338.438.338.269.655
649309,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,338.438.338.269.655
649309,1,3,23,50,3,4,,1,,,,,,,,,,,,,,23,338.438.338.269.655
649309,1,4,23,50,2,4,,2,1,,,,,,,,,,,,,23,338.438.338.269.655
649311,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,102.347.564.989.446
649311,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,102.347.564.989.446
649311,1,3,23,50,3,3,,2,2,2,2,,,2,,,,,,,,23,102.347.564.989.446
649311,1,4,23,50,4,3,,2,2,2,2,,,2,,,,,,,,23,102.347.564.989.446
649311,1,7,23,50,7,1,,,,,,,,,,,,,,,,23,102.347.564.989.446
649311,1,8,23,50,8,3,,2,2,2,2,,,2,,,,,,,,23,102.347.564.989.446
649322,1,1,23,50,1,4,,1,,,,,,,,,,,,,,23,118.306.341.391.914
649322,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,118.306.341.391.914
649322,1,3,23,50,3,1,,,,,,,,,,,,,,,,23,118.306.341.391.914
649322,1,4,23,50,4,3,,2,2,2,2,,,2,,,,,,,,23,118.306.341.391.914
649322,1,8,23,50,8,1,,,,,,,,,,,,,,,,23,118.306.341.391.914
649322,1,9,23,50,9,1,,,,,,,,,,,,,,,,23,118.306.341.391.914
649322,1,10,23,50,10,3,,2,2,2,2,,,2,,,,,,,,23,118.306.341.391.914
649327,1,1,23,50,1,4,,2,2,2,2,,,1,10,,,,,,,23,296.469.912.224.566
649327,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,296.469.912.224.566
649327,1,3,23,50,3,6,VIENDO TELEVISION,2,2,2,2,,,1,4,,1,2,,,,23,296.469.912.224.566
649327,1,4,23,50,1,2,,2,2,2,1,2,,,,,,,,,1,23,296.469.912.224.566
649327,1,5,23,50,5,3,,2,2,2,2,,,2,,,,,,,,23,296.469.912.224.566
649336,1,1,23,50,1,4,,2,2,2,2,,,2,,,,,,,,23,352.915.422.098.941
649338,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,108.546.431.499.653
649338,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,108.546.431.499.653
649338,1,3,23,50,3,4,,2,2,2,2,,,2,,,,,,,,23,108.546.431.499.653
649341,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,10.913.915.851.246
649341,1,2,23,50,1,1,,,,,,,,,,,,,,,,23,10.913.915.851.246
649341,1,3,23,50,3,3,,2,2,2,2,,,2,,,,,,,,23,10.913.915.851.246
649341,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,10.913.915.851.246
649341,1,5,23,50,5,4,,2,1,,,,,,,,,,,,,23,10.913.915.851.246
649343,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,869.301.719.992.265
649343,1,2,23,50,2,2,,1,,,,,,,,,,,,,,23,869.301.719.992.265
649343,1,3,23,50,1,1,,,,,,,,,,,,,,,,23,869.301.719.992.265
649343,1,4,23,50,4,3,,2,2,2,2,,,1,12,,,,,,,23,869.301.719.992.265
649343,1,5,23,50,5,3,,2,2,2,2,,,2,,,,,,,,23,869.301.719.992.265
649349,1,1,23,50,1,4,,2,2,2,1,2,,,,,,,,,1,23,106.162.389.805.186
649349,1,2,23,50,2,3,,2,2,2,2,,,1,12,,,,,,,23,106.162.389.805.186
649359,1,1,23,50,1,6,VER TELEVISION,2,2,2,2,,,2,,,,,,,,23,993.672.648.358.116
649359,1,2,23,50,2,4,,2,2,2,2,,,1,10,,,,,,,23,993.672.648.358.116
649359,1,3,23,50,3,1,,,,,,,,,,,,,,,,23,993.672.648.358.116
649359,1,4,23,50,1,3,,2,2,2,2,,,2,,,,,,,,23,993.672.648.358.116
649359,1,7,23,50,7,1,,,,,,,,,,,,,,,,23,993.672.648.358.116
649366,1,1,23,50,1,4,,2,2,2,2,,,2,,,,,,,,23,110.742.125.485.669
649366,1,2,23,50,2,5,,,,,,,,,,,,,,,,23,110.742.125.485.669
649366,1,3,23,50,3,1,,,,,,,,,,,,,,,,23,110.742.125.485.669
649366,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,110.742.125.485.669
649370,1,1,23,50,1,4,,2,2,2,2,,,1,11,,,,,,,23,110.822.069.026.783
649370,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,110.822.069.026.783
649370,1,3,23,50,3,6,BUSCANDO DOCUMENTOS PERSONALES EXTRAVIADOS,2,2,2,1,1,,,,,,,,,1,23,110.822.069.026.783
649370,2,1,23,50,1,1,,,,,,,,,,,,,,,,23,110.822.069.026.783
649370,2,2,23,50,2,4,,2,2,2,2,,,2,,,,,,,,23,110.822.069.026.783
649377,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,116.502.896.900.776
649377,1,2,23,50,2,4,,2,2,2,2,,,2,,,,,,,,23,116.502.896.900.776
649377,2,1,23,50,1,1,,,,,,,,,,,,,,,,23,116.502.896.900.776
649377,2,2,23,50,1,4,,2,2,2,2,,,2,,,,,,,,23,116.502.896.900.776
649388,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,127.852.078.224.272
649388,1,2,23,50,2,4,,2,2,2,2,,,2,,,,,,,,23,127.852.078.224.272
649388,1,3,23,50,3,4,,2,2,2,2,,,2,,,,,,,,23,127.852.078.224.272
649388,1,4,23,50,4,1,,,,,,,,,,,,,,,,23,127.852.078.224.272
649388,1,7,23,50,7,6,PREPARANDOSE PARA EL PARTO,2,2,2,2,,,1,10,,,,,,,23,127.852.078.224.272
649388,1,10,23,50,10,1,,,,,,,,,,,,,,,,23,127.852.078.224.272
649388,1,11,23,50,11,3,,2,2,2,2,,,1,7,,1,2,,,,23,127.852.078.224.272
649399,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,112.354.741.692.938
649399,1,2,23,50,2,4,,2,2,2,2,,,1,10,,,,,,,23,112.354.741.692.938
649399,1,3,23,50,2,3,,2,2,2,2,,,2,,,,,,,,23,112.354.741.692.938
649399,1,4,23,50,2,3,,2,2,2,2,,,2,,,,,,,,23,112.354.741.692.938
649399,1,5,23,50,2,3,,2,2,2,2,,,2,,,,,,,,23,112.354.741.692.938
649408,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,339.075.051.148.257
649408,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,339.075.051.148.257
649408,1,3,23,50,3,1,,,,,,,,,,,,,,,,23,339.075.051.148.257
649412,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,341.196.771.073.898
649412,1,2,23,50,2,4,,2,2,2,2,,,1,10,,,,,,,23,341.196.771.073.898
649417,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,310.070.452.551.909
649417,1,2,23,50,2,4,,2,2,2,2,,,2,,,,,,,,23,310.070.452.551.909
649422,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,848.203.910.350.627
649422,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,848.203.910.350.627
649429,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,11.763.847.403.298
649432,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,113.500.612.226.264
649432,1,2,23,50,2,1,,,,,,,,,,,,,,,,23,113.500.612.226.264
649438,1,1,23,50,1,1,,,,,,,,,,,,,,,,23,126.466.961.037.027
649438,1,2,23,50,2,4,,2,2,2,1,1,,,,,,,,,1,23,126.466.961.037.027
649438,1,3,23,50,3,3,,2,2,2,2,,,2,,,,,,,,23,126.466.961.037.027
649444,1,1,23,50,1,4,,2,2,2,2,,,1,10,,,,,,,23,110.007.041.279.522
649444,1,2,23,50,1,3,,2,2,2,2,,,2,,,,,,,,23,110.007.041.279.522
649444,1,3,23,50,1,3,,2,2,2,2,,,2,,,,,,,,23,110.007.041.279.522
649450,1,1,23,50,1,4,,2,2,2,2,,,2,,,,,,,,23,134.353.457.926.261
649450,1,2,23,50,2,6,VIENDO TELEVISION,2,2,2,2,,,1,11,,,,,,,23,134.353.457.926.261
649450,1,3,23,50,3,6,VIENDO TV,2,2,2,2,,,2,,,,,,,,23,134.353.457.926.261
649602,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,164.297.897.621.721
649602,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,164.297.897.621.721
649608,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,91.357.920.380.162
649608,1,2,50,50,3,5,,,,,,,,,,,,,,,,50,91.357.920.380.162
649608,1,3,50,50,3,4,,2,2,2,2,,,2,,,,,,,,50,91.357.920.380.162
649608,2,1,50,50,1,1,,,,,,,,,,,,,,,,50,91.357.920.380.162
649608,2,2,50,50,2,3,,2,2,2,2,,,1,12,,,,,,,50,91.357.920.380.162
649617,1,1,50,50,1,4,,2,2,2,2,,,2,,,,,,,,50,130.716.045.079.522
649617,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,130.716.045.079.522
649621,1,1,50,50,1,4,,1,,,,,,,,,,,,,,50,130.742.407.806.368
649621,1,2,50,50,1,3,,2,2,2,2,,,2,,,,,,,,50,130.742.407.806.368
649624,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,164.297.897.621.721
649624,1,2,50,50,2,4,,2,2,2,2,,,1,10,,,,,,,50,164.297.897.621.721
649628,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,143.202.097.127.048
649628,1,2,50,50,2,4,,2,2,2,2,,,1,10,,,,,,,50,143.202.097.127.048
649633,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,130.780.523.858.976
649633,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,130.780.523.858.976
649637,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,139.308.064.314.204
649640,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,197.182.165.715.414
649640,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,197.182.165.715.414
649640,1,3,50,50,2,3,,2,2,2,2,,,2,,,,,,,,50,197.182.165.715.414
649647,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,151.111.169.732.332
649647,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,151.111.169.732.332
649649,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,166.573.158.180.318
649649,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,166.573.158.180.318
649650,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,130.780.523.858.976
649650,1,2,50,50,2,4,,2,2,2,2,,,2,,,,,,,,50,130.780.523.858.976
649652,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,151.111.169.732.332
649652,1,2,50,50,2,4,,2,2,2,2,,,1,10,,,,,,,50,151.111.169.732.332
649654,1,1,50,50,1,2,,2,2,2,1,2,,,,,,,,,1,50,170.619.037.501.822
649654,1,2,50,50,2,4,,2,2,2,2,,,2,,,,,,,,50,170.619.037.501.822
649654,1,3,50,50,2,3,,2,2,2,2,,,2,,,,,,,,50,170.619.037.501.822
649660,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,132.305.880.722.924
649660,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,132.305.880.722.924
649660,1,3,50,50,1,1,,,,,,,,,,,,,,,,50,132.305.880.722.924
649666,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,145.223.220.252.535
649666,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,145.223.220.252.535
649666,1,3,50,50,3,1,,,,,,,,,,,,,,,,50,145.223.220.252.535
649678,1,1,50,50,1,4,,2,2,2,2,,,1,9,,,,,,,50,114.766.059.226.099
649678,1,2,50,50,1,5,,,,,,,,,,,,,,,,50,114.766.059.226.099
649683,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,122.606.357.972.921
649683,1,2,50,50,2,4,,2,2,2,2,,,1,8,,1,2,,,,50,122.606.357.972.921
649688,1,1,50,50,1,4,,2,2,2,2,,,1,11,,,,,,,50,129.372.042.354.952
649696,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,945.434.618.416.258
649696,1,2,50,50,2,1,,,,,,,,,,,,,,,,50,945.434.618.416.258
649697,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,138.151.419.071.105
649697,1,2,50,50,1,3,,2,2,2,2,,,2,,,,,,,,50,138.151.419.071.105
649702,1,1,50,50,1,4,,2,2,2,2,,,2,,,,,,,,50,126.336.588.745.239
649708,1,1,50,50,1,1,,,,,,,,,,,,,,,,50,123.277.579.694.581
649752,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,269.073.286.654.573
649753,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,269.073.286.654.573
649756,1,1,54,50,1,6,DESCANSANDO POR SU VEJEZ,2,2,2,2,,,2,,,,,,,,54,221.217.727.860.946
649756,1,2,54,50,2,4,,2,2,2,1,1,,,,,,,,,1,54,221.217.727.860.946
649756,1,3,54,50,3,1,,,,,,,,,,,,,,,,54,221.217.727.860.946
649762,1,1,54,50,1,6,DESCANSANDO POR PRESCRIPCION MEDICA POR EL EMBARAZO ACTUAL,2,1,,,,,,,,,,,,,54,241.569.823.066.458
649762,1,2,54,50,2,3,,2,2,2,2,,,2,,,,,,,,54,241.569.823.066.458
649767,1,1,54,50,1,6,DESCANSANDO,2,2,2,2,,,2,,,,,,,,54,24.872.119.144.906
649767,1,2,54,50,2,4,,2,2,2,2,,,1,11,,,,,,,54,24.872.119.144.906
649772,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,241.569.823.066.458
649772,1,2,54,50,2,4,,2,2,2,1,5,,,,,,,,,1,54,241.569.823.066.458
649773,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,222.551.036.431.247
649773,1,2,54,50,2,1,,,,,,,,,,,,,,,,54,222.551.036.431.247
649773,1,3,54,50,3,3,,2,2,2,2,,,1,12,,,,,,,54,222.551.036.431.247
649773,1,4,54,50,2,3,,2,2,2,2,,,2,,,,,,,,54,222.551.036.431.247
649774,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,255.552.932.131.573
649774,1,2,54,50,2,4,,2,2,2,2,,,1,10,,,,,,,54,255.552.932.131.573
649774,1,3,54,50,3,3,,2,2,2,2,,,1,12,,,,,,,54,255.552.932.131.573
649774,1,4,54,50,2,3,,2,2,2,2,,,2,,,,,,,,54,255.552.932.131.573
649776,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,262.416.059.567.786
649777,1,1,54,50,1,3,,2,1,,,,,,,,,,,,,54,301.147.341.898.956
649777,1,2,54,50,2,4,,1,,,,,,,,,,,,,,54,301.147.341.898.956
649777,1,3,54,50,3,3,,2,2,2,2,,,2,,,,,,,,54,301.147.341.898.956
649791,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,250.054.500.019.362
649791,1,2,54,50,2,6,DESCANSANDO POR OPERACION,2,2,2,2,,,2,,,,,,,,54,250.054.500.019.362
649791,1,3,54,50,3,3,,2,2,2,2,,,1,12,,,,,,,54,250.054.500.019.362
649796,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,249.526.372.803.035
649796,1,2,54,50,2,3,,2,2,2,2,,,2,,,,,,,,54,249.526.372.803.035
649796,1,3,54,50,3,1,,,,,,,,,,,,,,,,54,249.526.372.803.035
649796,1,4,54,50,4,4,,2,2,2,2,,,1,12,,,,,,,54,249.526.372.803.035
649801,1,1,54,50,1,6,LEYENDO,2,2,2,2,,,2,,,,,,,,54,234.609.361.308.383
649801,1,2,54,50,2,1,,,,,,,,,,,,,,,,54,234.609.361.308.383
649804,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,215.927.795.264.972
649804,1,2,54,50,1,3,,2,2,2,2,,,2,,,,,,,,54,215.927.795.264.972
649804,1,3,54,50,3,4,,2,2,2,2,,,2,,,,,,,,54,215.927.795.264.972
649808,1,1,54,50,1,4,,2,2,2,2,,,2,,,,,,,,54,21.425.726.610.287
649808,1,2,54,50,2,4,,2,2,2,2,,,2,,,,,,,,54,21.425.726.610.287
649808,1,3,54,50,3,4,,2,2,2,2,,,2,,,,,,,,54,21.425.726.610.287
649812,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,277.820.495.760.345
649812,1,2,54,50,2,4,,2,2,2,2,,,2,,,,,,,,54,277.820.495.760.345
649819,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,242.063.964.362.274
649819,1,2,54,50,2,4,,2,2,1,,,,,,,,,,,,54,242.063.964.362.274
649824,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,220.957.686.543.009
649824,1,2,54,50,2,4,,2,2,2,1,1,,,,,,,,,1,54,220.957.686.543.009
649824,1,3,54,50,3,3,,2,2,2,2,,,1,7,,1,2,,,,54,220.957.686.543.009
649831,1,1,54,50,1,1,,,,,,,,,,,,,,,,54,262.416.059.567.786
650006,1,1,66,50,1,1,,,,,,,,,,,,,,,,66,229.046.498.752.724
650006,1,2,66,50,2,4,,2,2,2,2,,,2,,,,,,,,66,229.046.498.752.724
650013,1,1,66,50,1,1,,,,,,,,,,,,,,,,66,916.185.995.010.898
650013,1,2,66,50,2,1,,,,,,,,,,,,,,,,66,916.185.995.010.898
650017,1,1,66,50,1,2,,2,2,2,1,1,,,,,,,,,1,66,911.503.963.246.044
650017,1,2,66,50,2,1,,,,,,,,,,,,,,,,66,911.503.963.246.044
650017,1,4,66,50,4,6,DESCANSANDO,2,2,2,2,,,2,,,,,,,,66,911.503.963.246.044
650023,1,1,66,50,1,1,,,,,,,,,,,,,,,,66,996.708.169.479.368
650023,1,2,66,50,2,4,,2,2,2,2,,,2,,,,,,,,66,996.708.169.479.368
650031,1,1,66,50,1,6,TOCANDO  MUSICA,2,2,1,,,,,,,,,,,,66,222.299.314.317.081
650031,1,2,66,50,2,4,,1,,,,,,,,,,,,,,66,222.299.314.317.081
650031,1,3,66,50,1,3,,2,2,2,2,,,2,,,,,,,,66,222.299.314.317.081
650031,1,4,66,50,1,3,,2,2,2,2,,,2,,,,,,,,66,222.299.314.317.081
650037,1,1,66,50,1,1,,,,,,,,,,,,,,,,66,878.148.079.759.185
650037,1,2,66,50,2,6,ENFERMA,2,1,,,,,,,,,,,,,66,878.148.079.759.185
650037,1,3,66,50,2,3,,2,2,2,2,,,2,,,,,,,,66,878.148.079.759.185
650043,1,1,66,50,1,1,,,,,,,,,,,,,,,,66,958.670.254.227.655
650043,1,2,66,50,2,4,,1,,,,,,,,,,,,,,66,958.670.254.227.655
650043,1,4,66,50,4,1,,,,,,,,,,,,,,,,66,958.670.254.227.655
650052,1,1,68,50,1,1,,,,,,,,,,,,,,,,68,312.142.785.793.782
650052,1,2,68,50,2,4,,2,2,2,2,,,2,,,,,,,,68,312.142.785.793.782
650052,2,1,68,50,1,1,,,,,,,,,,,,,,,,68,312.142.785.793.782
650059,1,1,68,50,1,4,,2,2,2,2,,,2,,,,,,,,68,319.284.882.737.619
650060,1,1,68,50,1,2,,2,2,2,1,2,,,,,,,,,1,68,254.459.158.668.415
650060,1,2,68,50,2,2,,2,2,2,1,2,,,,,,,,,1,68,254.459.158.668.415
650060,1,3,68,50,1,3,,2,2,2,2,,,2,,,,,,,,68,254.459.158.668.415
650066,1,1,68,50,1,6,CAMINANDO,2,2,2,2,,,2,,,,,,,,68,270.479.666.474.393
650066,1,2,68,50,2,3,,2,2,2,1,2,,,,,,,,,1,68,270.479.666.474.393
650066,2,1,68,50,1,2,,2,1,,,,,,,,,,,,,68,270.479.666.474.393
650066,2,2,68,50,2,5,,,,,,,,,,,,,,,,68,270.479.666.474.393
650072,1,1,68,50,1,6,CAMINANDO (DEPORTE),2,2,2,2,,,2,,,,,,,,68,330.557.245.961.326
650072,1,2,68,50,2,4,,2,2,2,2,,,2,,,,,,,,68,330.557.245.961.326
650072,1,3,68,50,2,3,,2,2,2,2,,,2,,,,,,,,68,330.557.245.961.326
650076,1,1,68,50,1,1,,,,,,,,,,,,,,,,68,174.764.079.851.024
