DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
621017;1;3;5;50;3;1;;;;;;;;;;;;;;;;5;748.480.898.177.083
621018;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;740.201.512.580.417
621018;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;740.201.512.580.417
621018;1;3;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;740.201.512.580.417
621018;1;5;5;50;5;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;5;740.201.512.580.417
621018;1;6;5;50;6;1;;;;;;;;;;;;;;;;5;740.201.512.580.417
621019;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;730.454.779.649.484
621019;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;730.454.779.649.484
621019;1;3;5;50;3;3;;2;2;2;2;;;1;12;;;;;;;5;730.454.779.649.484
621020;1;1;5;50;1;6;PASEAR;2;1;;;;;;;;;;;;;5;697.857.278.164.014
621020;1;2;5;50;2;6;INCAPACITADA PORACCIDENTE;2;1;;;;;;;;;;;;;5;697.857.278.164.014
621020;1;4;5;50;4;1;;;;;;;;;;;;;;;;5;697.857.278.164.014
621020;1;5;5;50;1;6;DESCANSAR;2;2;2;1;1;;;;;;;;;1;5;697.857.278.164.014
621021;1;1;5;50;1;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;5;737.538.778.573.438
621021;1;2;5;50;2;4;;2;2;2;2;;;2;;;;;;;;5;737.538.778.573.438
621021;1;3;5;50;3;6;PASEANDO;2;2;2;2;;;2;;;;;;;;5;737.538.778.573.438
621022;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;735.063.958.155.776
621022;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;735.063.958.155.776
621022;1;3;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;735.063.958.155.776
621022;1;4;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;735.063.958.155.776
621023;1;1;5;50;1;6;DESCANSANDO;1;;;;;;;;;;;;;;5;804.406.812.498.186
621023;1;2;5;50;2;4;;2;2;2;2;;;1;10;;;;;;;5;804.406.812.498.186
621026;1;1;5;50;1;6;DILIGENCIAS PERSONALES;2;2;2;2;;;1;11;;;;;;;5;655.542.331.630.395
621026;1;2;5;50;2;4;;2;2;2;2;;;2;;;;;;;;5;655.542.331.630.395
621027;1;1;5;50;1;6;DESCANSANDO;2;1;;;;;;;;;;;;;5;97.599.886.358.637
621027;1;2;5;50;2;4;;1;;;;;;;;;;;;;;5;97.599.886.358.637
621030;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;847.565.908.677.026
621030;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;847.565.908.677.026
621031;1;1;5;50;2;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;5;756.200.251.331.902
621031;1;2;5;50;2;4;;2;2;2;2;;;2;;;;;;;;5;756.200.251.331.902
621031;1;3;5;50;3;4;;2;2;2;2;;;2;;;;;;;;5;756.200.251.331.902
621031;1;4;5;50;3;6;VER TV;2;2;2;2;;;2;;;;;;;;5;756.200.251.331.902
621031;1;5;5;50;3;3;;2;2;2;2;;;2;;;;;;;;5;756.200.251.331.902
621032;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;886.403.259.441.229
621032;1;2;5;50;2;4;;2;2;2;2;;;2;;;;;;;;5;886.403.259.441.229
621032;1;3;5;50;3;1;;;;;;;;;;;;;;;;5;886.403.259.441.229
621033;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;817.597.225.454.828
621033;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;817.597.225.454.828
621033;1;3;5;50;3;1;;;;;;;;;;;;;;;;5;817.597.225.454.828
621033;1;4;5;50;4;3;;2;2;2;2;;;2;;;;;;;;5;817.597.225.454.828
621035;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;10.811.144.773.359
621035;1;2;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;10.811.144.773.359
621035;1;3;5;50;3;3;;2;2;2;2;;;2;;;;;;;;5;10.811.144.773.359
621035;1;4;5;50;4;1;;;;;;;;;;;;;;;;5;10.811.144.773.359
621036;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;868.285.474.889.306
621036;1;2;5;50;2;2;;2;2;2;1;3;;;;;;;;;1;5;868.285.474.889.306
621036;1;3;5;50;3;2;;2;2;2;1;1;;;;;;;;;1;5;868.285.474.889.306
621037;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;913.866.402.252.616
621037;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;913.866.402.252.616
621037;1;3;5;50;3;1;;;;;;;;;;;;;;;;5;913.866.402.252.616
621037;1;4;5;50;2;3;;1;;;;;;;;;;;;;;5;913.866.402.252.616
621037;1;5;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;913.866.402.252.616
621037;1;6;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;913.866.402.252.616
621038;1;1;5;50;1;4;;2;2;2;2;;;2;;;;;;;;5;868.817.148.755.792
621038;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;868.817.148.755.792
621038;1;3;5;50;3;1;;;;;;;;;;;;;;;;5;868.817.148.755.792
621045;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;828.060.286.273.342
621045;1;2;5;50;2;4;;2;2;2;2;;;2;;;;;;;;5;828.060.286.273.342
621046;1;1;5;50;1;6;VER TV;2;2;2;2;;;2;;;;;;;;5;817.597.225.454.828
621046;1;2;5;50;2;4;;2;2;2;2;;;2;;;;;;;;5;817.597.225.454.828
621046;1;3;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;817.597.225.454.828
621046;1;4;5;50;2;3;;2;2;2;2;;;2;;;;;;;;5;817.597.225.454.828
621048;1;1;11;50;1;6;LEER;2;2;2;2;;;2;;;;;;;;11;184.756.170.737.116
621048;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;184.756.170.737.116
621049;1;1;11;50;1;6;PASEANDO;2;1;;;;;;;;;;;;;11;184.756.170.737.116
621049;1;2;11;50;2;6;PASEANDO;2;2;2;2;;;2;;;;;;;;11;184.756.170.737.116
621050;1;1;11;50;1;6;NADA;2;2;2;2;;;1;9;;;;;;;11;216.542.793.797.046
621050;1;2;11;50;2;4;;1;;;;;;;;;;;;;;11;216.542.793.797.046
621050;1;3;11;50;3;6;REZAR;2;1;;;;;;;;;;;;;11;216.542.793.797.046
621051;1;1;11;50;1;3;;2;1;;;;;;;;;;;;;11;310.343.768.469.839
621051;1;2;11;50;2;3;;1;;;;;;;;;;;;;;11;310.343.768.469.839
621051;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;310.343.768.469.839
621052;1;1;11;50;1;6;DESCANZAR;1;;;;;;;;;;;;;;11;302.152.104.883.872
621052;1;2;11;50;2;6;DESCANZAR;1;;;;;;;;;;;;;;11;302.152.104.883.872
621052;1;5;11;50;5;1;;;;;;;;;;;;;;;;11;302.152.104.883.872
621055;1;1;11;50;1;6;DESCANDO;2;1;;;;;;;;;;;;;11;240.908.786.371.577
621055;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;240.908.786.371.577
621056;1;1;11;50;1;4;;2;2;2;2;;;2;;;;;;;;11;179.046.000.999.633
621056;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;179.046.000.999.633
621056;1;3;11;50;3;4;;2;2;2;2;;;1;10;;;;;;;11;179.046.000.999.633
621056;1;4;11;50;4;1;;;;;;;;;;;;;;;;11;179.046.000.999.633
621056;1;5;11;50;5;1;;;;;;;;;;;;;;;;11;179.046.000.999.633
621056;1;6;11;50;6;3;;2;2;2;2;;;2;;;;;;;;11;179.046.000.999.633
621057;1;1;11;50;1;4;;2;2;2;2;;;2;;;;;;;;11;151.163.031.222.842
621057;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;151.163.031.222.842
621058;1;1;11;50;1;6;VACACIONES;2;1;;;;;;;;;;;;;11;207.120.653.803.701
621058;1;2;11;50;2;4;;2;2;1;;;;;;;;;;;;11;207.120.653.803.701
621058;1;3;11;50;3;6;VACACIONES;2;2;2;1;1;;;;;;;;;1;11;207.120.653.803.701
621058;1;4;11;50;4;6;VACACIONES;2;2;2;2;;;2;;;;;;;;11;207.120.653.803.701
621060;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;21.915.968.423.032
621060;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;21.915.968.423.032
621061;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;191.638.816.356.464
621061;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;191.638.816.356.464
621061;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;191.638.816.356.464
621062;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;234.002.943.134.944
621063;1;1;11;50;1;6;DESCANSANDO;2;1;;;;;;;;;;;;;11;28.122.595.090.807
621063;1;2;11;50;2;6;DESCANSADO;2;1;;;;;;;;;;;;;11;28.122.595.090.807
621064;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;28.122.595.090.807
621064;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;28.122.595.090.807
621065;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;228.711.135.347.829
621065;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;228.711.135.347.829
621065;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;228.711.135.347.829
621066;1;1;11;50;1;6;TERAPIAS;2;2;2;2;;;1;9;;;;;;;11;216.542.793.797.046
621066;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;216.542.793.797.046
621066;1;3;11;50;3;6;DEPORTE;2;2;2;1;2;;;;;;;;;1;11;216.542.793.797.046
621068;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;265.789.566.194.873
621068;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;265.789.566.194.873
621069;1;1;11;50;1;2;;2;2;2;1;2;;;;;;;;;1;11;299.042.682.318.587
621069;1;2;11;50;2;4;;2;2;2;1;2;;;;;;;;;1;11;299.042.682.318.587
621069;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;299.042.682.318.587
621069;1;6;11;50;6;1;;;;;;;;;;;;;;;;11;299.042.682.318.587
621070;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;288.154.049.261.458
621070;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;288.154.049.261.458
621070;1;3;11;50;3;4;;2;2;2;2;;;2;;;;;;;;11;288.154.049.261.458
621070;1;4;11;50;1;3;;2;2;2;2;;;2;;;;;;;;11;288.154.049.261.458
621071;1;1;11;50;1;4;;2;1;;;;;;;;;;;;;11;287.979.285.403.254
621072;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;303.461.122.850.491
621072;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;303.461.122.850.491
621073;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;287.979.285.403.254
621074;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;271.674.499.790.561
621075;1;1;11;50;1;4;;2;2;2;2;;;1;13;SE VA PARA SANTA MARTHA  DE  FORMA  DEFINITIVA;;;;;;11;234.002.943.134.944
621076;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;33.217.278.530.527
621076;1;2;11;50;2;4;;1;;;;;;;;;;;;;;11;33.217.278.530.527
621076;1;5;11;50;5;1;;;;;;;;;;;;;;;;11;33.217.278.530.527
621077;1;1;11;50;1;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;11;172.726.854.749.282
621077;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;172.726.854.749.282
621077;1;3;11;50;3;6;DESCANSANDO;2;1;;;;;;;;;;;;;11;172.726.854.749.282
621078;1;1;11;50;1;4;;2;2;2;2;;;2;;;;;;;;11;209.280.587.835.811
621078;1;2;11;50;2;3;;2;2;2;2;;;2;;;;;;;;11;209.280.587.835.811
621078;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;209.280.587.835.811
621079;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;266.137.648.393.706
621079;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;266.137.648.393.706
621079;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;266.137.648.393.706
621079;1;4;11;50;4;3;;2;2;2;2;;;2;;;;;;;;11;266.137.648.393.706
621080;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;324.859.974.334.713
621080;1;2;11;50;2;4;;2;1;;;;;;;;;;;;;11;324.859.974.334.713
621081;1;1;11;50;1;4;;2;2;2;1;2;;;;;;;;;1;11;172.726.854.749.282
621081;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;172.726.854.749.282
621081;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;172.726.854.749.282
621082;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;28.101.058.249.252
621082;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;28.101.058.249.252
621082;1;3;11;50;2;3;;2;2;2;2;;;2;;;;;;;;11;28.101.058.249.252
621083;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;304.587.159.151.424
621083;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;304.587.159.151.424
621084;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;312.189.625.802.545
621084;1;2;11;50;2;4;;2;2;2;1;1;;;;;;;;;1;11;312.189.625.802.545
621084;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;312.189.625.802.545
621084;1;4;11;50;4;1;;;;;;;;;;;;;;;;11;312.189.625.802.545
621085;1;1;11;50;1;6;CAMINANDO;2;2;2;2;;;2;;;;;;;;11;199.774.193.499.945
621085;1;2;11;50;2;4;;1;;;;;;;;;;;;;;11;199.774.193.499.945
621085;1;3;11;50;3;6;COMPUTADOR;2;1;;;;;;;;;;;;;11;199.774.193.499.945
621085;1;4;11;50;4;1;;;;;;;;;;;;;;;;11;199.774.193.499.945
621086;1;1;11;50;1;4;;2;2;2;1;1;;;;;;;;;1;11;3.413.593.584.292
621086;1;2;11;50;2;4;;2;2;2;2;;;1;8;;2;;2;;;11;3.413.593.584.292
621086;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;3.413.593.584.292
621086;1;4;11;50;4;3;;2;2;2;1;3;;;;;;;;;1;11;3.413.593.584.292
621086;1;5;11;50;5;2;;2;2;2;1;2;;;;;;;;;1;11;3.413.593.584.292
621086;1;6;11;50;6;3;;2;2;2;2;;;2;;;;;;;;11;3.413.593.584.292
621089;1;1;11;50;1;6;DESCANSANDO;2;2;2;1;2;;;;;;;;;1;11;278.116.528.342.785
621089;1;2;11;50;2;4;;2;2;2;2;;;1;7;;1;1;;5;1;11;278.116.528.342.785
621089;1;3;11;50;2;3;;2;2;2;2;;;2;;;;;;;;11;278.116.528.342.785
621090;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;244.153.631.916.705
621090;1;2;11;50;2;4;;2;2;1;;;;;;;;;;;;11;244.153.631.916.705
621096;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;258.514.748.546.046
621096;1;2;11;50;2;6;DESCANSAR;2;1;;;;;;;;;;;;;11;258.514.748.546.046
621098;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;265.706.969.085.062
621098;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;265.706.969.085.062
621098;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;265.706.969.085.062
621101;1;1;11;50;1;4;;2;2;2;2;;;2;;;;;;;;11;198.125.152.142.765
621101;1;2;11;50;2;6;EN LA IGLESIA;1;;;;;;;;;;;;;;11;198.125.152.142.765
621101;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;198.125.152.142.765
621101;1;4;11;50;4;3;;2;2;2;2;;;2;;;;;;;;11;198.125.152.142.765
621101;2;1;11;50;1;4;;2;2;2;1;2;;;;;;;;;1;11;198.125.152.142.765
621101;2;2;11;50;2;3;;2;2;2;2;;;2;;;;;;;;11;198.125.152.142.765
621101;3;1;11;50;1;4;;2;1;;;;;;;;;;;;;11;198.125.152.142.765
621102;1;1;11;50;1;6;REZAR;2;2;2;2;;;2;;;;;;;;11;17.478.024.581.356
621102;1;2;11;50;2;6;VER TELEVISION;1;;;;;;;;;;;;;;11;17.478.024.581.356
621102;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;17.478.024.581.356
621102;1;4;11;50;4;4;;2;2;2;1;2;;;;;;;;;1;11;17.478.024.581.356
621103;1;1;11;50;1;6;DESCANSAR;2;1;;;;;;;;;;;;;11;256.367.426.201.529
621103;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;256.367.426.201.529
621103;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;256.367.426.201.529
621106;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;132.241.355.176.875
621106;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;132.241.355.176.875
621106;1;3;11;50;3;6;ACTIVIDADES RELIGIOSAS;2;2;2;2;;;2;;;;;;;;11;132.241.355.176.875
621107;1;1;11;50;1;6;EN LA IGLESIA;2;2;2;2;;;2;;;;;;;;11;182.949.654.282.772
621107;1;2;11;50;2;6;DESCANSAR;2;1;;;;;;;;;;;;;11;182.949.654.282.772
621107;1;3;11;50;3;6;RECUPERANDOSE ESTUVO ENFERMA;2;2;2;2;;;2;;;;;;;;11;182.949.654.282.772
621109;1;1;11;50;1;4;;2;2;2;2;;;2;;;;;;;;11;203.677.846.783.083
621110;1;1;11;50;1;4;;2;2;2;2;;;1;10;;;;;;;11;228.869.755.944.958
621110;1;2;11;50;2;4;;2;2;2;2;;;1;8;;2;;2;;;11;228.869.755.944.958
621110;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;228.869.755.944.958
621110;1;4;11;50;4;4;;1;;;;;;;;;;;;;;11;228.869.755.944.958
621113;1;1;11;50;1;4;;2;2;2;2;;;2;;;;;;;;11;244.153.631.916.705
621113;1;2;11;50;2;4;;1;;;;;;;;;;;;;;11;244.153.631.916.705
621117;1;1;11;50;1;4;;2;1;;;;;;;;;;;;;11;267.589.970.793.539
621117;1;2;11;50;2;4;;2;2;2;2;;;1;7;;1;2;;;;11;267.589.970.793.539
621118;1;1;11;50;1;6;ACTIVIDADES PERSONALES;2;2;2;2;;;2;;;;;;;;11;200.238.008.184.354
621118;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;200.238.008.184.354
621118;1;3;11;50;3;4;;2;2;2;1;2;;;;;;;;;1;11;200.238.008.184.354
621119;1;1;11;50;1;6;DILIENCIA  PERSONAL;2;2;2;2;;;2;;;;;;;;11;244.153.631.916.705
621119;1;2;11;50;2;6;VIAJANDO;2;2;2;2;;;2;;;;;;;;11;244.153.631.916.705
621121;1;1;11;50;1;4;;2;2;2;1;1;;;;;;;;;1;11;234.314.072.473.522
621121;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;234.314.072.473.522
621121;1;3;11;50;3;6;DESCANSO;1;;;;;;;;;;;;;;11;234.314.072.473.522
621121;1;4;11;50;4;4;;1;;;;;;;;;;;;;;11;234.314.072.473.522
621122;1;1;11;50;1;4;;2;1;;;;;;;;;;;;;11;202.702.213.271.798
621122;1;2;11;50;2;3;;2;2;2;2;;;2;;;;;;;;11;202.702.213.271.798
621122;1;3;11;50;1;3;;2;2;2;2;;;2;;;;;;;;11;202.702.213.271.798
621122;2;1;11;50;1;4;;2;2;2;2;;;1;7;;2;;2;;;11;202.702.213.271.798
621122;2;2;11;50;2;6;VIAJANDO;2;2;2;2;;;1;8;;1;2;;;;11;202.702.213.271.798
621122;2;3;11;50;3;4;;2;2;2;1;4;;;;;;;;;1;11;202.702.213.271.798
621125;1;1;11;50;1;6;DESCANSO;2;1;;;;;;;;;;;;;11;237.445.750.155.562
621125;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;237.445.750.155.562
621125;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;237.445.750.155.562
621125;1;4;11;50;1;3;;2;2;2;2;;;2;;;;;;;;11;237.445.750.155.562
621129;1;1;11;50;1;6;DESCANSANDO;2;1;;;;;;;;;;;;;11;232.024.631.244.283
621129;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;232.024.631.244.283
621129;1;3;11;50;3;6;DESCANSANDO;2;1;;;;;;;;;;;;;11;232.024.631.244.283
621129;1;4;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;232.024.631.244.283
621131;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;272.672.211.814.221
621131;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;272.672.211.814.221
621131;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;272.672.211.814.221
621132;1;1;11;50;1;6;DESCANSANDO;2;2;2;2;;;1;3;;1;1;;1;1;11;310.343.768.469.839
621132;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;310.343.768.469.839
621132;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;310.343.768.469.839
621133;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;284.313.948.803.811
621134;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;273.569.339.532.371
621134;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;273.569.339.532.371
621134;1;3;11;50;3;3;;2;2;1;;;;;;;;;;;;11;273.569.339.532.371
621134;1;4;11;50;4;3;;2;2;2;2;;;2;;;;;;;;11;273.569.339.532.371
621134;1;5;11;50;5;1;;;;;;;;;;;;;;;;11;273.569.339.532.371
621135;1;1;11;50;1;6;EN LA CASA;2;1;;;;;;;;;;;;;11;350.240.558.857.025
621135;1;2;11;50;2;4;;1;;;;;;;;;;;;;;11;350.240.558.857.025
621135;1;3;11;50;3;6;EN LA CASA;2;2;2;1;1;;;;;;;;;1;11;350.240.558.857.025
621135;1;4;11;50;4;4;;2;2;2;1;2;;;;;;;;;1;11;350.240.558.857.025
621138;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;257.928.389.986.238
621138;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;257.928.389.986.238
621138;2;1;11;50;1;1;;;;;;;;;;;;;;;;11;257.928.389.986.238
621140;1;1;11;50;2;1;;;;;;;;;;;;;;;;11;284.847.329.951.512
621140;1;2;11;50;2;4;;2;2;2;2;;;2;;;;;;;;11;284.847.329.951.512
621140;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;284.847.329.951.512
621140;1;4;11;50;4;3;;2;2;2;2;;;2;;;;;;;;11;284.847.329.951.512
621141;1;1;11;50;1;4;;2;2;2;1;1;;;;;;;;;1;11;239.441.234.664.286
621141;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;239.441.234.664.286
621141;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;239.441.234.664.286
621141;1;4;11;50;4;3;;2;2;2;2;;;2;;;;;;;;11;239.441.234.664.286
621141;1;5;11;50;5;4;;2;2;2;1;1;;;;;;;;;1;11;239.441.234.664.286
621142;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;28.003.729.407.504
621142;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;28.003.729.407.504
621142;1;3;11;50;3;3;;2;2;1;;;;;;;;;;;;11;28.003.729.407.504
621143;1;1;11;50;2;1;;;;;;;;;;;;;;;;11;293.137.454.400.349
621143;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;293.137.454.400.349
621143;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;293.137.454.400.349
621143;1;4;11;50;4;6;EN LA CALLE;2;2;2;2;;;2;;;;;;;;11;293.137.454.400.349
621143;1;5;11;50;5;3;;2;2;2;2;;;2;;;;;;;;11;293.137.454.400.349
621144;1;1;11;50;1;1;;;;;;;;;;;;;;;;11;304.918.226.970.673
621145;1;1;11;50;1;6;ARREGLANDO TRASTEO;1;;;;;;;;;;;;;;11;284.313.948.803.811
621147;1;1;11;50;1;6;VUELTAS LLEVANDO A LA MUJER AL MEDICO;2;2;2;2;;;2;;;;;;;;11;29.217.106.077.436
621147;1;2;11;50;2;5;;;;;;;;;;;;;;;;11;29.217.106.077.436
621147;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;29.217.106.077.436
621148;1;1;11;50;1;6;ESTUBIERON PINTANDO LA CASA PROPIA;2;2;2;1;1;;;;;;;;;1;11;300.306.247.551.166
621148;1;2;11;50;2;6;VACACIONES;2;2;2;2;;;1;10;;;;;;;11;300.306.247.551.166
621150;1;1;11;50;1;4;;2;1;;;;;;;;;;;;;11;310.343.768.469.839
621150;1;2;11;50;2;4;;2;2;2;2;;;1;7;;2;;2;;;11;310.343.768.469.839
621150;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;310.343.768.469.839
621151;1;1;11;50;1;6;VACACIONES;2;1;;;;;;;;;;;;;11;206.521.416.139.449
621151;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;206.521.416.139.449
621151;1;3;11;50;3;3;;2;2;2;2;;;2;;;;;;;;11;206.521.416.139.449
621151;1;5;11;50;5;5;;;;;;;;;;;;;;;;11;206.521.416.139.449
621152;1;1;11;50;1;4;;2;2;2;2;;;2;;;;;;;;11;221.618.922.962.049
621152;1;2;11;50;2;1;;;;;;;;;;;;;;;;11;221.618.922.962.049
621152;1;3;11;50;3;1;;;;;;;;;;;;;;;;11;221.618.922.962.049
621152;1;4;11;50;4;1;;;;;;;;;;;;;;;;11;221.618.922.962.049
621152;1;5;11;50;5;5;;;;;;;;;;;;;;;;11;221.618.922.962.049
621215;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;50;84.549.434.950.094
621215;1;2;50;50;1;5;;;;;;;;;;;;;;;;50;84.549.434.950.094
621215;1;3;50;50;1;5;;;;;;;;;;;;;;;;50;84.549.434.950.094
621215;1;4;50;50;4;4;;2;2;2;2;;;2;;;;;;;;50;84.549.434.950.094
621225;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;256.809.019.573.374
621225;1;2;54;50;2;4;;1;;;;;;;;;;;;;;54;256.809.019.573.374
621226;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;262.735.682.939.074
621226;1;2;54;50;2;4;;2;2;2;2;;;1;12;;;;;;;54;262.735.682.939.074
621227;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;302.268.879.707.251
621228;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;391.564.106.425.642
621228;1;2;54;50;2;4;;2;1;;;;;;;;;;;;;54;391.564.106.425.642
621228;1;3;54;50;1;3;;2;2;2;1;1;;;;;;;;;1;54;391.564.106.425.642
621228;1;4;54;50;4;3;;2;2;2;1;1;;;;;;;;;1;54;391.564.106.425.642
621228;1;5;54;50;5;3;;2;2;2;2;;;2;;;;;;;;54;391.564.106.425.642
621229;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;315.532.959.186.593
621229;1;2;54;50;2;4;;2;2;2;1;6;;;;;;;;;1;54;315.532.959.186.593
621230;1;1;54;50;1;4;;2;2;2;2;;;1;9;;;;;;;54;295.767.520.731.211
621230;1;2;54;50;2;4;;2;2;2;1;1;;;;;;;;;1;54;295.767.520.731.211
621230;1;4;54;50;1;6;DESCANSA POR SU EDAD;2;2;2;2;;;2;;;;;;;;54;295.767.520.731.211
621231;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;250.129.128.625.954
621231;1;3;54;50;3;4;;2;2;2;2;;;2;;;;;;;;54;250.129.128.625.954
